filename,rating,final_genre,review_status,model_1st,model_1st_conf,model_2nd,model_2nd_conf,title,is_blurry,exposure,objects_detected,caption,ocr_text,evidence_log,user_genre,user_label
test2024-103.jpg,1,Travel & Architecture,auto,Travel & Architecture,0.9848,Events & Music,0.005,There is a white sheet on the ground next to a window.,yes,under,,there is a white sheet on the ground next to a window,,"{""architecture_boost"": 0.09, ""street_demote_architecture"": 0.005556901295979817}",,correct
test2024-104.jpg,3,Street Documentary,review,Street Documentary,0.8918,Food & Product,0.0711,There is a bird that is sitting on the ground with an umbrella.,no,normal,umbrella,there is a bird that is sitting on the ground with an umbrella,,"{""street_boost"": 0.12, ""street_requires_human_context"": true}",,correct
test2024-105.jpg,2,Travel & Architecture,auto,Travel & Architecture,0.9979,Events & Music,0.0018,There is a large building that has a lot of windows.,no,normal,,there is a large building that has a lot of windows,,"{""street_boost"": 0.12, ""architecture_boost"": 0.18, ""street_demote_architecture"": 0.12001211961110432}",,correct
test2024-106.jpg,3,Nature & Landscape,auto,Nature & Landscape,0.9999,Street Documentary,0.0001,There is a monkey sitting on the ground with its baby.,no,normal,bear,there is a monkey sitting on the ground with its baby,,"{""nature_boost"": 0.12}",,
test2024-107.jpg,2,Nature & Landscape,auto,Nature & Landscape,0.9983,Branding & Portrait,0.0008,There is a monkey that is sitting on the ground with its mouth open.,yes,normal,dog,there is a monkey that is sitting on the ground with its mouth open,,"{""nature_boost"": 0.12}",,
test2024-108.jpg,3,Nature & Landscape,auto,Nature & Landscape,0.9464,Branding & Portrait,0.0464,There is a man sitting on a hill in the middle of a field.,no,normal,person,there is a man sitting on a hill in the middle of a field,,"{""nature_boost"": 0.12}",,
test2024-109.jpg,1,Nature & Landscape,review,Nature & Landscape,0.6936,Travel & Architecture,0.2938,There is a horse standing on top of a hill in the desert.,yes,normal,,there is a horse standing on top of a hill in the desert,,{},,correct
test2024-110.jpg,2,Branding & Portrait,review,Branding & Portrait,0.6603,Street Documentary,0.3132,There is a woman in a blue dress and a blue scarf.,yes,normal,person,there is a woman in a blue dress and a blue scarf,,{},,correct
test2024-111.jpg,2,Food & Product,auto,Food & Product,0.9816,Street Documentary,0.0171,There is a woman wearing a white shirt and a black and white checkered hat.,yes,normal,person,there is a woman wearing a white shirt and a black and white checkered hat,,"{""portrait_demote_product_jewelry"": 0.017197926839192707}",Branding & Portrait,wrong
test2024-112.jpg,1,Nature & Landscape,review,Nature & Landscape,0.6639,Travel & Architecture,0.1958,There is a black sky with a lot of stars in it.,no,under,,there is a black sky with a lot of stars in it,,{},,correct
test2024-113.jpg,3,Branding & Portrait,auto,Branding & Portrait,0.851,Events & Music,0.0475,There is a man riding a snowboard down a hill in the desert.,no,normal,person,there is a man riding a snowboard down a hill in the desert,,{},,
test2024-114.jpg,2,Branding & Portrait,auto,Branding & Portrait,0.9153,Events & Music,0.0495,There is a woman in a long red dress sitting on a sand dune.,yes,normal,person,there is a woman in a long red dress sitting on a sand dune,,{},,
test2024-115.jpg,2,Nature & Landscape,title-inferred,Nature & Landscape,0.4583,Street Documentary,0.4529,Mountains in the distance with a small town in the foreground.,no,normal,,mountains in the distance with a small town in the foreground,,"{""nature_boost"": 0.12, ""street_boost"": 0.12, ""title_fallback"": ""Mountains in the distance with a small town in the foreground.""}",,correct
test2024-116.jpg,2,Branding & Portrait,auto,Branding & Portrait,0.8011,Travel & Architecture,0.0629,There is a man that is standing on a hill with his arms spread out.,yes,normal,person,there is a man that is standing on a hill with his arms spread out,,{},,correct
test2024-117.jpg,3,Branding & Portrait,review,Branding & Portrait,0.6887,Street Documentary,0.1095,There is a woman in a red dress standing on a rock.,no,normal,person,there is a woman in a red dress standing on a rock,,{},,correct
test2024-118.jpg,2,Nature & Landscape,auto,Nature & Landscape,0.9966,Branding & Portrait,0.0023,There is a man that is climbing on a rope in the mountains.,no,normal,,there is a man that is climbing on a rope in the mountains,,"{""nature_boost"": 0.12}",,correct
test2024-119.jpg,2,Street Documentary,review,Street Documentary,0.8866,Branding & Portrait,0.1048,There is a woman in a yellow jumpsuit walking down a walkway.,yes,normal,person,there is a woman in a yellow jumpsuit walking down a walkway,,"{""street_requires_human_context"": true}",Branding & Portrait,wrong
test2024-120.jpg,2,Nature & Landscape,auto,Nature & Landscape,0.8165,Travel & Architecture,0.0597,There is a large bird that is flying in the sky.,yes,normal,airplane,there is a large bird that is flying in the sky,,{},,correct
test2024-121.jpg,3,Branding & Portrait,review,Branding & Portrait,0.622,Events & Music,0.373,There is a woman in a costume that is posing for a picture.,no,normal,person,there is a woman in a costume that is posing for a picture,,{},,correct
test2024-122.jpg,2,Branding & Portrait,auto,Branding & Portrait,0.9758,Events & Music,0.0207,Woman dressed in costume posing for a picture with her arms outstretched.,yes,normal,person,woman dressed in costume posing for a picture with her arms outstretched,,{},,
test2024-123.jpg,3,Branding & Portrait,auto,Branding & Portrait,0.9269,Events & Music,0.066,There is a woman in a costume posing for a picture.,no,normal,person,there is a woman in a costume posing for a picture,,{},,
test2024-124.jpg,3,Branding & Portrait,auto,Branding & Portrait,0.9811,Events & Music,0.0155,There is a woman in a costume posing with her hands on her hips.,no,normal,person,there is a woman in a costume posing with her hands on her hips,,{},,
test2024-125.jpg,2,Food & Product,review,Food & Product,0.6814,Branding & Portrait,0.3081,There is a woman in a leather dress posing for a picture.,yes,normal,person,there is a woman in a leather dress posing for a picture,,"{""product_boost"": 0.12}",Branding & Portrait,wrong
test2024-126.jpg,2,Branding & Portrait,auto,Branding & Portrait,0.9731,Events & Music,0.0215,Woman in a costume of a warrior with a gold mask.,yes,normal,person,woman in a costume of a warrior with a gold mask,,{},,
test2024-127.jpg,2,Food & Product,auto,Food & Product,0.9996,Events & Music,0.0004,There is a woman with pink hair wearing a costume and smiling.,yes,normal,person,there is a woman with pink hair wearing a costume and smiling,,"{""portrait_demote_product_jewelry"": 0.0002606511116027832}",Branding & Portrait,wrong
test2024-128.jpg,4,Branding & Portrait,auto,Branding & Portrait,0.8873,Events & Music,0.0697,There is a woman with pink hair sitting on the ground.,no,normal,person; kite,there is a woman with pink hair sitting on the ground,,{},,
test2024-129.jpg,3,Branding & Portrait,auto,Branding & Portrait,0.948,Events & Music,0.0256,Blond haired woman with pink hair and a crown on her head.,no,normal,person,blond haired woman with pink hair and a crown on her head,,{},,
test2024-130.jpg,2,Food & Product,auto,Food & Product,0.9997,Events & Music,0.0002,There is a woman with pink hair wearing a red and white outfit.,yes,normal,person,there is a woman with pink hair wearing a red and white outfit,,"{""portrait_demote_product_jewelry"": 0.0002171794573465983}",Branding & Portrait,wrong
test2024-131.jpg,2,Branding & Portrait,review,Branding & Portrait,0.7861,Events & Music,0.1574,There is a woman with pink hair sitting on the ground.,yes,normal,person,there is a woman with pink hair sitting on the ground,,{},,
test2024-132.jpg,2,Branding & Portrait,auto,Branding & Portrait,0.9498,Events & Music,0.0344,There is a woman with pink hair making a heart with her hands.,yes,normal,person,there is a woman with pink hair making a heart with her hands,,{},,
test2024-133.jpg,2,Branding & Portrait,auto,Branding & Portrait,0.8896,Events & Music,0.0802,Blond haired woman with pink hair posing with hands up in the air.,yes,normal,person,blond haired woman with pink hair posing with hands up in the air,,{},,
test2024-134.jpg,3,Branding & Portrait,auto,Branding & Portrait,0.9184,Events & Music,0.0423,There is a woman with pink hair posing for a picture.,yes,normal,person; person,there is a woman with pink hair posing for a picture,,{},,
test2024-135.jpg,2,Food & Product,auto,Food & Product,0.9954,Events & Music,0.0044,There is a woman with pink hair wearing a white and red outfit.,yes,normal,person,there is a woman with pink hair wearing a white and red outfit,,"{""portrait_demote_product_jewelry"": 0.000576476256052653}",Branding & Portrait,wrong
test2024-136.jpg,3,Other Photography,review,Other Photography,0.9416,Branding & Portrait,0.0569,Blond woman with pink hair and piercings posing for a picture.,no,normal,person,blond woman with pink hair and piercings posing for a picture,,"{""other_boost"": 0.072, ""nature_demote_other"": 4.967053731282552e-07}",Branding & Portrait,wrong
test2024-137.jpg,2,Branding & Portrait,review,Branding & Portrait,0.646,Events & Music,0.3265,There is a woman with pink hair holding a cell phone.,yes,normal,person,there is a woman with pink hair holding a cell phone,,{},,correct
test2024-138.jpg,3,Branding & Portrait,auto,Branding & Portrait,0.918,Events & Music,0.0639,Blond haired woman with pink hair making a peace sign with her fingers.,no,normal,person,blond haired woman with pink hair making a peace sign with her fingers,,{},,
test2024-139.jpg,3,Branding & Portrait,auto,Branding & Portrait,0.975,Events & Music,0.0155,There is a woman dressed in a spider - man costume posing for a picture.,no,normal,person,there is a woman dressed in a spider - man costume posing for a picture,,{},,
test2024-140.jpg,3,Branding & Portrait,auto,Branding & Portrait,0.9732,Events & Music,0.0175,Spider - man woman in black and white costume crouching down with red shoes.,no,normal,person,spider - man woman in black and white costume crouching down with red shoes,,{},,
test2024-141.jpg,2,Branding & Portrait,auto,Branding & Portrait,0.9719,Events & Music,0.0121,There is a woman in a black and white bodysuit posing for a picture.,yes,normal,person,there is a woman in a black and white bodysuit posing for a picture,,{},,
test2024-142.jpg,1,Branding & Portrait,auto,Branding & Portrait,0.9774,Events & Music,0.0145,Spider - man woman in black and white costume crouching down on blue background.,yes,under,person,spider - man woman in black and white costume crouching down on blue background,,{},,
test2024-143.jpg,1,Branding & Portrait,auto,Branding & Portrait,0.9767,Events & Music,0.0169,There is a woman in a black and green outfit doing a push up.,yes,under,person,there is a woman in a black and green outfit doing a push up,,{},,
test2024-144.jpg,3,Branding & Portrait,review,Branding & Portrait,0.6548,Street Documentary,0.1863,There are two people dressed up as black panther and spider - man posing for a picture.,no,normal,person,there are two people dressed up as black panther and spider - man posing for a picture,,{},,correct
test2024-145.jpg,2,Food & Product,title-inferred,Food & Product,0.4853,Branding & Portrait,0.4401,There is a man sitting at a table with a plate of food.,yes,normal,person,there is a man sitting at a table with a plate of food,,"{""product_boost"": 0.12, ""title_fallback"": ""There is a man sitting at a table with a plate of food.""}",Branding & Portrait,wrong
test2024-146.jpg,3,Branding & Portrait,auto,Branding & Portrait,0.9967,Street Documentary,0.0021,There is a man that is standing in front of a blackboard.,yes,normal,person; chair,there is a man that is standing in front of a blackboard,,{},,
test2024-147.jpg,3,Travel & Architecture,review,Travel & Architecture,0.7139,Nature & Landscape,0.2853,There is a statue of a rooster on top of a building.,no,normal,bird,there is a statue of a rooster on top of a building,,"{""nature_boost"": 0.12, ""street_boost"": 0.12, ""architecture_boost"": 0.18, ""street_demote_architecture"": 0.12001921256383259}",,correct
test2024-148.jpg,4,Street Documentary,review,Street Documentary,0.7106,Nature & Landscape,0.2354,There are many people walking down the street in red and white outfits.,no,normal,person; person; person; person; person; person,there are many people walking down the street in red and white outfits,,"{""nature_boost"": 0.12, ""street_boost"": 0.12}",,correct
test2024-149.jpg,4,Street Documentary,title-inferred,Street Documentary,0.4845,Nature & Landscape,0.4642,Several people in red and white outfits are walking down a street.,no,normal,person; person; person; person; person; person; person; person,several people in red and white outfits are walking down a street,,"{""nature_boost"": 0.12, ""street_boost"": 0.12, ""title_fallback"": ""Several people in red and white outfits are walking down a street.""}",,correct
test2024-150.jpg,2,Travel & Architecture,auto,Travel & Architecture,0.9995,Nature & Landscape,0.0002,There is a clock tower that is on the side of a building.,no,normal,,there is a clock tower that is on the side of a building,,"{""street_boost"": 0.12, ""architecture_boost"": 0.36, ""street_demote_architecture"": 0.12055940945943196}",,
test2024-151.jpg,4,Travel & Architecture,auto,Travel & Architecture,0.9845,Events & Music,0.0094,There are people walking around in front of an old church.,no,normal,person; person; person; person; person; person,there are people walking around in front of an old church,,"{""architecture_boost"": 0.09}",,
test2024-152.jpg,4,Nature & Landscape,review,Nature & Landscape,0.5524,Travel & Architecture,0.4438,Flock of birds flying around a statue of a man on a horse.,no,normal,kite; bird,flock of birds flying around a statue of a man on a horse,,"{""nature_boost"": 0.12, ""architecture_boost"": 0.09, ""street_demote_architecture"": 0.0013607343037923176}",Travel & Architecture,wrong
test2024-153.jpg,2,Travel & Architecture,auto,Travel & Architecture,0.9998,Nature & Landscape,0.0001,There is a clock on the top of a building with a sky background.,no,normal,,there is a clock on the top of a building with a sky background,,"{""street_boost"": 0.12, ""architecture_boost"": 0.18, ""street_demote_architecture"": 0.12002346436182658}",,
test2024-154.jpg,4,Travel & Architecture,title-inferred,Travel & Architecture,0.4778,Street Documentary,0.2592,People riding horses in front of a large building with a mexican flag.,no,normal,horse; person; person; clock; horse,people riding horses in front of a large building with a mexican flag,,"{""product_boost"": 0.12, ""street_boost"": 0.12, ""architecture_boost"": 0.21, ""title_fallback"": ""People riding horses in front of a large building with a mexican flag.""}",Street Documentary,wrong
test2024-155.jpg,3,Street Documentary,title-inferred,Street Documentary,0.3451,Food & Product,0.3063,There are two men riding horses down the street with a mexican flag.,yes,normal,horse; person; horse; person; horse; person; person,there are two men riding horses down the street with a mexican flag,,"{""nature_boost"": 0.12, ""product_boost"": 0.12, ""street_boost"": 0.12, ""title_fallback"": ""There are two men riding horses down the street with a mexican flag.""}",,correct
test2024-156.jpg,2,Street Documentary,review,Street Documentary,0.4965,Nature & Landscape,0.4959,There is a street light that is lit up with a firework.,no,normal,,there is a street light that is lit up with a firework,,"{""nature_boost"": 0.12, ""street_boost"": 0.12, ""title_fallback"": ""There is a street light that is lit up with a firework."", ""street_requires_human_context"": true}",,correct
test2024-157.jpg,1,Travel & Architecture,auto,Travel & Architecture,0.9997,Events & Music,0.0003,Fireworks in the night sky above a church with a clock tower.,no,under,,fireworks in the night sky above a church with a clock tower,,"{""architecture_boost"": 0.36, ""street_demote_architecture"": 7.152557373046875e-07}",,correct
test2024-158.jpg,1,Food & Product,auto,Food & Product,0.9957,Nature & Landscape,0.0015,There is a full moon that is lit up in the sky.,yes,under,sports ball,there is a full moon that is lit up in the sky,,"{""product_boost"": 0.12}",Nature & Landscape,wrong
test2024-159.jpg,1,Food & Product,review,Food & Product,0.5035,Street Documentary,0.489,There is a store front with a red trash can in the dark.,yes,normal,,there is a store front with a red trash can in the dark,,"{""product_boost"": 0.12}",Street Documentary,wrong
test2024-160.jpg,3,Events & Music,auto,Events & Music,0.9624,Street Documentary,0.0298,There are two people that are playing guitar together in a room.,yes,normal,person; person,there are two people that are playing guitar together in a room,,"{""music_boost"": 0.12}",,correct
test2024-161.jpg,1,Events & Music,auto,Events & Music,0.9334,Branding & Portrait,0.0417,There is a man that is playing a guitar in front of a microphone.,yes,under,person; person; person,there is a man that is playing a guitar in front of a microphone,,"{""music_boost"": 0.12}",,
test2024-162.jpg,1,Events & Music,title-inferred,Events & Music,0.4436,Branding & Portrait,0.2786,There is a person holding a guitar in front of a crowd.,no,under,person,there is a person holding a guitar in front of a crowd,,"{""music_boost"": 0.12, ""branding_portrait_boost"": 0.12, ""street_boost"": 0.12, ""title_fallback"": ""There is a person holding a guitar in front of a crowd.""}",,
test2024-163.jpg,3,Events & Music,auto,Events & Music,0.8751,Branding & Portrait,0.1173,There is a man that is playing a guitar in the dark.,no,normal,person,there is a man that is playing a guitar in the dark,,"{""music_boost"": 0.12}",,
test2024-164.jpg,1,Travel & Architecture,review,Travel & Architecture,0.4283,Street Documentary,0.3916,There is a man that is standing in front of a window.,yes,under,,there is a man that is standing in front of a window,,"{""architecture_boost"": 0.09, ""street_demote_architecture"": 0.14500000000000002, ""rule_top1_preferred"": ""Other Photography""}",Events & Music,wrong
test2024-165.jpg,3,Events & Music,auto,Events & Music,0.9394,Street Documentary,0.0542,There is a blurry photo of a man playing a guitar.,yes,normal,person; person; person; person,there is a blurry photo of a man playing a guitar,,"{""music_boost"": 0.12}",,
test2024-166.jpg,4,Events & Music,auto,Events & Music,0.9905,Branding & Portrait,0.0063,There is a man that is playing a guitar in front of a microphone.,no,normal,person; person; boat,there is a man that is playing a guitar in front of a microphone,,"{""music_boost"": 0.12}",,
test2024-167.jpg,3,Events & Music,auto,Events & Music,0.9808,Branding & Portrait,0.0157,There is a black and white photo of a man playing a guitar.,no,normal,person,there is a black and white photo of a man playing a guitar,,"{""music_boost"": 0.12}",,
test2024-168.jpg,1,Branding & Portrait,review,Branding & Portrait,0.7869,Events & Music,0.1298,Woman holding up a cell phone to take a picture of herself.,yes,under,person,woman holding up a cell phone to take a picture of herself,,{},Events & Music,wrong
test2024-169.jpg,4,Events & Music,auto,Events & Music,0.9849,Street Documentary,0.0108,There is a man that is playing a guitar in front of a microphone.,no,normal,person; person,there is a man that is playing a guitar in front of a microphone,,"{""music_boost"": 0.12}",,
test2024-170.jpg,1,Events & Music,review,Events & Music,0.5074,Branding & Portrait,0.3323,There is a man that has a tattoo on his chest.,yes,under,person; person,there is a man that has a tattoo on his chest,,{},,
test2024-171.jpg,2,Events & Music,auto,Events & Music,0.9966,Branding & Portrait,0.0031,There is a man with a hat playing a guitar on stage.,yes,normal,person,there is a man with a hat playing a guitar on stage,,"{""music_boost"": 0.12, ""music_context_boost"": 0.06}",,
test2024-172.jpg,1,Events & Music,auto,Events & Music,0.9943,Branding & Portrait,0.0053,There is a man that is holding a microphone in his hand.,yes,under,person,there is a man that is holding a microphone in his hand,,"{""music_boost"": 0.12}",,
test2024-173.jpg,1,Events & Music,auto,Events & Music,0.9996,Branding & Portrait,0.0004,Woman in purple and gold outfit singing into microphone on stage.,no,under,person,woman in purple and gold outfit singing into microphone on stage,,"{""music_boost"": 0.12, ""music_context_boost"": 0.06}",,
test2024-174.jpg,2,Branding & Portrait,auto,Branding & Portrait,0.9366,Street Documentary,0.0545,There is a man in a red hoodie reading a book.,yes,normal,person,there is a man in a red hoodie reading a book,,{},,
test2024-175.jpg,1,Branding & Portrait,review,Branding & Portrait,0.5539,Food & Product,0.2773,There are two figurines sitting on a shelf in front of a tv.,yes,under,,there are two figurines sitting on a shelf in front of a tv,,{},Other Photography,wrong
test2024-176.jpg,3,Street Documentary,auto,Street Documentary,0.9764,Branding & Portrait,0.0194,They are walking on the pavement with their skateboards in hand.,yes,normal,person; person,they are walking on the pavement with their skateboards in hand,,{},,
test2024-177.jpg,1,Street Documentary,review,Street Documentary,0.5456,Branding & Portrait,0.3174,There is a black and white photo of a chair in a garage.,yes,under,,there is a black and white photo of a chair in a garage,,"{""street_requires_human_context"": true}",,correct
test2024-178.jpg,3,Street Documentary,review,Street Documentary,0.7668,Other Photography,0.2321,There is a black and white photo of a truck driving down the road.,no,normal,car,there is a black and white photo of a truck driving down the road,,"{""street_boost"": 0.24, ""other_boost"": 0.072, ""nature_demote_other"": 0.0006644725799560547, ""street_requires_human_context"": true}",,correct
test2024-179.jpg,1,Food & Product,auto,Food & Product,1.0,Events & Music,0.0,There is a silver ring with a star design on it.,yes,under,,there is a silver ring with a star design on it,,"{""portrait_demote_product_jewelry"": 7.212162017822266e-06}",,
test2024-180.jpg,1,Food & Product,auto,Food & Product,1.0,Street Documentary,0.0,There is a ring with a cross on it on a black surface.,yes,under,,there is a ring with a cross on it on a black surface,,"{""branding_portrait_boost"": 0.12, ""portrait_demote_product_jewelry"": 0.12000280141830444}",,
test2024-181.jpg,1,Food & Product,auto,Food & Product,0.9999,Street Documentary,0.0001,There is a silver chain that is laying on a black surface.,yes,under,,there is a silver chain that is laying on a black surface,,"{""branding_portrait_boost"": 0.12, ""portrait_demote_product_jewelry"": 0.12021618604660034}",,
test2024-182.jpg,1,Food & Product,auto,Food & Product,0.9997,Events & Music,0.0003,There is a gold ring on a gold chain on a black surface.,yes,under,,there is a gold ring on a gold chain on a black surface,,"{""branding_portrait_boost"": 0.12, ""portrait_demote_product_jewelry"": 0.12021012624104817}",,
test2024-183.jpg,1,Food & Product,auto,Food & Product,0.9928,Events & Music,0.006,There is a ring that is sitting on top of a table.,yes,under,,there is a ring that is sitting on top of a table,,"{""portrait_demote_product_jewelry"": 0.0009463628133138021}",,
test2024-184.jpg,1,Food & Product,auto,Food & Product,0.9998,Events & Music,0.0002,There is a bottle of alcohol and a ring on a table.,yes,under,,there is a bottle of alcohol and a ring on a table,,"{""product_boost"": 0.12, ""portrait_demote_product_jewelry"": 0.00015970071156819662}",,
test2024-185.jpg,2,Food & Product,review,Food & Product,0.4999,Street Documentary,0.4998,Two cans of beer sitting on a ledge in front of a city.,no,normal,,two cans of beer sitting on a ledge in front of a city,,"{""product_boost"": 0.12, ""street_boost"": 0.12, ""rule_top1_preferred"": ""Street Documentary""}",,correct
test2024-186.jpg,2,Food & Product,auto,Food & Product,0.9989,Branding & Portrait,0.0005,Someone is holding a can of beer in their hand near a cactus.,yes,normal,toothbrush,someone is holding a can of beer in their hand near a cactus,,"{""product_boost"": 0.24}",,
test2024-187.jpg,1,Food & Product,review,Food & Product,0.502,Branding & Portrait,0.4965,There is a person holding a can of soda near a cactus.,yes,normal,,there is a person holding a can of soda near a cactus,,"{""product_boost"": 0.12, ""branding_portrait_boost"": 0.12}",,correct
test2024-188.jpg,1,Food & Product,auto,Food & Product,0.9999,Events & Music,0.0,There are two cans of beer sitting on a shelf.,yes,under,,there are two cans of beer sitting on a shelf,,"{""product_boost"": 0.12}",,
test2024-189.jpg,2,Food & Product,review,Food & Product,0.5001,Nature & Landscape,0.4999,Two cans of orange soda sitting on top of a lush green field.,no,normal,,two cans of orange soda sitting on top of a lush green field,,"{""nature_boost"": 0.12, ""product_boost"": 0.12}",,correct
test2024-190.jpg,1,Food & Product,auto,Food & Product,1.0,Branding & Portrait,0.0,There are two cans of soda sitting next to each other.,yes,normal,,there are two cans of soda sitting next to each other,,"{""product_boost"": 0.12}",,
test2024-191.jpg,1,Food & Product,auto,Food & Product,1.0,Events & Music,0.0,There is a can of mango juice sitting on a table.,yes,normal,,there is a can of mango juice sitting on a table,,"{""product_boost"": 0.12}",,
test2024-192.jpg,2,Food & Product,auto,Food & Product,0.9999,Events & Music,0.0001,There is a can of beer and a pair of scissors on a table.,yes,normal,bottle,there is a can of beer and a pair of scissors on a table,,"{""product_boost"": 0.24}",,
test2024-193.jpg,1,Food & Product,auto,Food & Product,0.9999,Events & Music,0.0001,There is a close up of a bicycle handlebar with a can of soda.,no,under,,there is a close up of a bicycle handlebar with a can of soda,,"{""product_boost"": 0.12}",,
test2024-194.jpg,1,Food & Product,auto,Food & Product,0.9998,Events & Music,0.0002,Several cans of beer are lined up in a row on a table.,yes,normal,,several cans of beer are lined up in a row on a table,,"{""product_boost"": 0.12}",,
test2024-195.jpg,1,Food & Product,auto,Food & Product,0.9483,Branding & Portrait,0.0219,There are three skateboards that are lined up on a table.,yes,normal,,there are three skateboards that are lined up on a table,,{},,
test2024-196.jpg,1,Food & Product,review,Food & Product,0.5001,Nature & Landscape,0.4999,Several cans of soda sitting on top of a lush green field.,no,under,,several cans of soda sitting on top of a lush green field,,"{""nature_boost"": 0.12, ""product_boost"": 0.12}",,correct
test2024-197.jpg,1,Food & Product,title-inferred,Food & Product,0.4997,Branding & Portrait,0.4997,There is a person holding a can of soda in front of an oven.,yes,under,person,there is a person holding a can of soda in front of an oven,,"{""product_boost"": 0.12, ""branding_portrait_boost"": 0.12, ""title_fallback"": ""There is a person holding a can of soda in front of an oven.""}",,correct
test2024-198.jpg,2,Food & Product,auto,Food & Product,0.9987,Branding & Portrait,0.001,Someone holding a can of beer in their hand in a dark room.,yes,normal,person,someone holding a can of beer in their hand in a dark room,,"{""product_boost"": 0.12}",,
test2024-199.jpg,1,Food & Product,auto,Food & Product,1.0,Events & Music,0.0,Several cans of drinks are lined up on a shelf.,yes,normal,,several cans of drinks are lined up on a shelf,,"{""product_boost"": 0.12}",,
test2024-200.jpg,2,Food & Product,review,Food & Product,0.5016,Branding & Portrait,0.4983,There is a person holding a can of beer in a refrigerator.,yes,normal,person,there is a person holding a can of beer in a refrigerator,,"{""product_boost"": 0.12, ""branding_portrait_boost"": 0.12}",,correct
test2024-201.jpg,3,Food & Product,auto,Food & Product,0.9999,Events & Music,0.0,Three cans of marijuana are lined up on a shelf.,no,normal,book,three cans of marijuana are lined up on a shelf,,"{""product_boost"": 0.24}",,
test2024-202.jpg,2,Food & Product,auto,Food & Product,1.0,Events & Music,0.0,Several cans of beer are sitting on a bed of green grass.,no,normal,,several cans of beer are sitting on a bed of green grass,,"{""product_boost"": 0.12}",,
test2024-203.jpg,2,Food & Product,auto,Food & Product,0.9999,Branding & Portrait,0.0,Someone is holding a can of beer in their hand on a couch.,yes,normal,person,someone is holding a can of beer in their hand on a couch,,"{""product_boost"": 0.12}",,
test2024-204.jpg,3,Food & Product,auto,Food & Product,0.9977,Branding & Portrait,0.0022,Smiling woman sitting at a table holding a can of soda.,yes,normal,person; person,smiling woman sitting at a table holding a can of soda,,"{""product_boost"": 0.12}",,
test2024-205.jpg,2,Food & Product,auto,Food & Product,1.0,Branding & Portrait,0.0,Someone is holding two cans of beer in their hands.,no,normal,,someone is holding two cans of beer in their hands,,"{""product_boost"": 0.12}",,
test2024-206.jpg,2,Food & Product,auto,Food & Product,1.0,Events & Music,0.0,There is a can of orange juice sitting next to some oranges.,yes,normal,orange,there is a can of orange juice sitting next to some oranges,,"{""product_boost"": 0.24}",,
test2024-207.jpg,3,Food & Product,review,Food & Product,0.6671,Branding & Portrait,0.3328,There is a can of orange juice being held by a person.,yes,normal,orange; orange; orange; orange,there is a can of orange juice being held by a person,,"{""product_boost"": 0.24, ""branding_portrait_boost"": 0.12}",,correct
test2024-208.jpg,2,Food & Product,auto,Food & Product,1.0,Branding & Portrait,0.0,Someone is holding a can of soda in front of a brick wall.,yes,normal,person,someone is holding a can of soda in front of a brick wall,,"{""product_boost"": 0.12}",,
test2024-209.jpg,3,Food & Product,auto,Food & Product,0.9954,Street Documentary,0.0025,There are two people sitting on a bench and one is holding a can.,yes,normal,person; person,there are two people sitting on a bench and one is holding a can,,"{""product_boost"": 0.12}",,
test2024-210.jpg,2,Food & Product,auto,Food & Product,0.9992,Branding & Portrait,0.0004,There is a man and a woman sitting next to each other holding a can of beer.,yes,normal,person,there is a man and a woman sitting next to each other holding a can of beer,,"{""product_boost"": 0.12}",,
test2024-211.jpg,4,Food & Product,auto,Food & Product,0.999,Street Documentary,0.0005,There is a man sitting on a bench holding a can of soda.,no,normal,person; person,there is a man sitting on a bench holding a can of soda,,"{""product_boost"": 0.12}",,
test2024-212.jpg,3,Street Documentary,review,Street Documentary,0.5009,Food & Product,0.4977,Someone is holding a can of beer in their hand on the sidewalk.,no,normal,person,someone is holding a can of beer in their hand on the sidewalk,,"{""product_boost"": 0.12, ""street_boost"": 0.12}",Food & Product,wrong
test2024-213.jpg,3,Food & Product,auto,Food & Product,0.9966,Street Documentary,0.0017,There are two people holding a can of beer and laughing.,yes,normal,person; person,there are two people holding a can of beer and laughing,,"{""product_boost"": 0.12}",,
test2024-214.jpg,4,Food & Product,auto,Food & Product,0.9809,Street Documentary,0.0139,There are two cans of soda sitting on a ledge.,no,normal,person; person,there are two cans of soda sitting on a ledge,,"{""product_boost"": 0.12}",,
test2024-215.jpg,3,Street Documentary,review,Street Documentary,0.5001,Food & Product,0.4995,Someone holding two cans of beer in their hands on a sidewalk.,yes,normal,person; person,someone holding two cans of beer in their hands on a sidewalk,,"{""product_boost"": 0.12, ""street_boost"": 0.12}",Food & Product,wrong
test2024-216.jpg,1,Food & Product,auto,Food & Product,0.9945,Events & Music,0.0041,There is a close up of a sound board with a laptop in the background.,yes,under,bottle,there is a close up of a sound board with a laptop in the background,,"{""product_boost"": 0.12}",Events & Music,wrong
test2024-217.jpg,1,Events & Music,auto,Events & Music,0.9993,Branding & Portrait,0.0005,There is a close up of a keyboard and some microphones.,yes,normal,,there is a close up of a keyboard and some microphones,,"{""music_boost"": 0.12}",,
test2024-218.jpg,4,Nature & Landscape,auto,Nature & Landscape,0.9902,Branding & Portrait,0.009,There is a man and a woman holding hands in a field.,no,normal,person; person,there is a man and a woman holding hands in a field,,"{""nature_boost"": 0.12}",,
