filename,rating,final_genre,review_status,model_1st,model_1st_conf,model_2nd,model_2nd_conf,title,is_blurry,exposure,objects_detected,caption,ocr_text,evidence_log,user_genre,user_label
test2024-123.jpg,3,Portrait Photography,review,Portrait Photography,0.6685,Music Photography,0.264,There is a woman in a costume posing for a picture.,no,normal,person,there is a woman in a costume posing for a picture,,{},,correct
test2024-124.jpg,3,Portrait Photography,auto,Portrait Photography,0.8578,Music Photography,0.0837,There is a woman in a costume posing with her hands on her hips.,no,normal,person,there is a woman in a costume posing with her hands on her hips,,{},,correct
test2024-125.jpg,2,Product Photography,review,Product Photography,0.7187,Portrait Photography,0.2624,There is a woman in a leather dress posing for a picture.,yes,normal,person,there is a woman in a leather dress posing for a picture,,"{""product_boost"": 0.12}",Portrait Photography,wrong
test2024-126.jpg,2,Portrait Photography,review,Portrait Photography,0.7805,Music Photography,0.1449,Woman in a costume of a warrior with a gold mask.,yes,normal,person,woman in a costume of a warrior with a gold mask,,{},,correct
test2024-127.jpg,2,Portrait Photography,auto,Portrait Photography,0.8149,Music Photography,0.1259,There is a woman with pink hair wearing a costume and smiling.,yes,normal,person,there is a woman with pink hair wearing a costume and smiling,,{},,correct
test2024-128.jpg,4,Portrait Photography,review,Portrait Photography,0.7377,Music Photography,0.1646,There is a woman with pink hair sitting on the ground.,no,normal,person; kite,there is a woman with pink hair sitting on the ground,,{},,correct
test2024-129.jpg,3,Portrait Photography,auto,Portrait Photography,0.854,Music Photography,0.0905,Blond haired woman with pink hair and a crown on her head.,no,normal,person,blond haired woman with pink hair and a crown on her head,,{},,correct
test2024-130.jpg,2,Portrait Photography,review,Portrait Photography,0.6629,Music Photography,0.2977,There is a woman with pink hair wearing a red and white outfit.,yes,normal,person,there is a woman with pink hair wearing a red and white outfit,,{},,correct
test2024-131.jpg,2,Portrait Photography,review,Portrait Photography,0.6322,Music Photography,0.2561,There is a woman with pink hair sitting on the ground.,yes,normal,person,there is a woman with pink hair sitting on the ground,,{},,correct
test2024-132.jpg,2,Portrait Photography,review,Portrait Photography,0.7942,Music Photography,0.1902,There is a woman with pink hair making a heart with her hands.,yes,normal,person,there is a woman with pink hair making a heart with her hands,,{},,correct
test2024-133.jpg,2,Portrait Photography,review,Portrait Photography,0.738,Music Photography,0.1976,Blond haired woman with pink hair posing with hands up in the air.,yes,normal,person,blond haired woman with pink hair posing with hands up in the air,,{},,correct
test2024-134.jpg,3,Portrait Photography,review,Portrait Photography,0.6779,Music Photography,0.2174,There is a woman with pink hair posing for a picture.,yes,normal,person; person,there is a woman with pink hair posing for a picture,,{},,correct
test2024-135.jpg,2,Music Photography,review,Music Photography,0.5514,Portrait Photography,0.4358,There is a woman with pink hair wearing a white and red outfit.,yes,normal,person,there is a woman with pink hair wearing a white and red outfit,,{},Portrait Photography,wrong
test2024-136.jpg,3,Portrait Photography,auto,Portrait Photography,0.9361,Music Photography,0.0603,Blond woman with pink hair and piercings posing for a picture.,no,normal,person,blond woman with pink hair and piercings posing for a picture,,{},,correct
test2024-137.jpg,2,Portrait Photography,review,Portrait Photography,0.589,Music Photography,0.3918,There is a woman with pink hair holding a cell phone.,yes,normal,person,there is a woman with pink hair holding a cell phone,,{},,correct
test2024-138.jpg,3,Portrait Photography,auto,Portrait Photography,0.811,Music Photography,0.1724,Blond haired woman with pink hair making a peace sign with her fingers.,no,normal,person,blond haired woman with pink hair making a peace sign with her fingers,,{},,correct
test2024-139.jpg,3,Portrait Photography,auto,Portrait Photography,0.8164,Music Photography,0.1102,There is a woman dressed in a spider - man costume posing for a picture.,no,normal,person,there is a woman dressed in a spider - man costume posing for a picture,,{},,correct
test2024-140.jpg,3,Portrait Photography,auto,Portrait Photography,0.8176,Product Photography,0.0937,Spider - man woman in black and white costume crouching down with red shoes.,no,normal,person,spider - man woman in black and white costume crouching down with red shoes,,{},,correct
test2024-141.jpg,2,Portrait Photography,auto,Portrait Photography,0.9147,Music Photography,0.0488,There is a woman in a black and white bodysuit posing for a picture.,yes,normal,person,there is a woman in a black and white bodysuit posing for a picture,,{},,correct
test2024-142.jpg,1,Portrait Photography,auto,Portrait Photography,0.8936,Music Photography,0.0763,Spider - man woman in black and white costume crouching down on blue background.,yes,under,person,spider - man woman in black and white costume crouching down on blue background,,{},,correct
test2024-143.jpg,1,Portrait Photography,auto,Portrait Photography,0.8054,Music Photography,0.1002,There is a woman in a black and green outfit doing a push up.,yes,under,person,there is a woman in a black and green outfit doing a push up,,{},,correct
test2024-144.jpg,3,Portrait Photography,review,Portrait Photography,0.7962,Music Photography,0.0856,There are two people dressed up as black panther and spider - man posing for a picture.,no,normal,person,there are two people dressed up as black panther and spider - man posing for a picture,,{},,correct
test2024-145.jpg,2,Portrait Photography,review,Portrait Photography,0.6243,Product Photography,0.3023,There is a man sitting at a table with a plate of food.,yes,normal,person,there is a man sitting at a table with a plate of food,,"{""product_boost"": 0.12}",,correct
test2024-146.jpg,3,Portrait Photography,auto,Portrait Photography,0.9834,Product Photography,0.0101,There is a man that is standing in front of a blackboard.,yes,normal,person; chair,there is a man that is standing in front of a blackboard,,{},,correct
test2024-147.jpg,3,Architecture Photography,title-inferred,Street Photography,0.4997,Nature Photography,0.4997,There is a statue of a rooster on top of a building.,no,normal,bird,there is a statue of a rooster on top of a building,,"{""nature_boost"": 0.12, ""street_boost"": 0.12, ""title_fallback"": ""There is a statue of a rooster on top of a building.""}",,correct
test2024-148.jpg,4,Street Photography,review,Street Photography,0.6853,Nature Photography,0.3115,There are many people walking down the street in red and white outfits.,no,normal,person; person; person; person; person; person,there are many people walking down the street in red and white outfits,,"{""nature_boost"": 0.12, ""street_boost"": 0.12}",,correct
test2024-149.jpg,4,Street Photography,review,Street Photography,0.5133,Nature Photography,0.4864,Several people in red and white outfits are walking down a street.,no,normal,person; person; person; person; person; person; person; person,several people in red and white outfits are walking down a street,,"{""nature_boost"": 0.12, ""street_boost"": 0.12}",,correct
test2024-150.jpg,2,Street Photography,auto,Street Photography,0.9979,Portrait Photography,0.001,There is a clock tower that is on the side of a building.,no,normal,,there is a clock tower that is on the side of a building,,"{""street_boost"": 0.12}",Architecture Photography,wrong
test2024-151.jpg,4,Street Photography,auto,Street Photography,0.9672,Portrait Photography,0.0246,There are people walking around in front of an old church.,no,normal,person; person; person; person; person; person,there are people walking around in front of an old church,,{},Architecture Photography,wrong
test2024-152.jpg,4,Nature Photography,auto,Nature Photography,0.9746,Street Photography,0.0212,Flock of birds flying around a statue of a man on a horse.,no,normal,kite; bird,flock of birds flying around a statue of a man on a horse,,"{""nature_boost"": 0.12}",Architecture Photography,wrong
test2024-153.jpg,2,Street Photography,auto,Street Photography,0.9995,Nature Photography,0.0002,There is a clock on the top of a building with a sky background.,no,normal,,there is a clock on the top of a building with a sky background,,"{""street_boost"": 0.12}",Architecture Photography,wrong
test2024-154.jpg,4,Product Photography,review,Product Photography,0.6529,Street Photography,0.3468,People riding horses in front of a large building with a mexican flag.,no,normal,horse; person; person; clock; horse,people riding horses in front of a large building with a mexican flag,,"{""product_boost"": 0.24, ""street_boost"": 0.12}",Street Photography,wrong
test2024-155.jpg,3,Street Photography,title-inferred,Street Photography,0.3506,Nature Photography,0.3245,There are two men riding horses down the street with a mexican flag.,yes,normal,horse; person; horse; person; horse; person; person,there are two men riding horses down the street with a mexican flag,,"{""nature_boost"": 0.12, ""product_boost"": 0.12, ""street_boost"": 0.12, ""title_fallback"": ""There are two men riding horses down the street with a mexican flag.""}",,correct
test2024-156.jpg,2,Street Photography,review,Street Photography,0.5027,Nature Photography,0.4969,There is a street light that is lit up with a firework.,no,normal,,there is a street light that is lit up with a firework,,"{""nature_boost"": 0.12, ""street_boost"": 0.12}",Other Photography,wrong
test2024-157.jpg,1,Architecture Photography,title-inferred,Street Photography,0.4477,Music Photography,0.3301,Fireworks in the night sky above a church with a clock tower.,no,under,,fireworks in the night sky above a church with a clock tower,,"{""title_fallback"": ""Fireworks in the night sky above a church with a clock tower.""}",,correct
test2024-158.jpg,1,Product Photography,auto,Product Photography,0.9963,Nature Photography,0.002,There is a full moon that is in the dark sky.,yes,under,sports ball,there is a full moon that is in the dark sky,,"{""product_boost"": 0.12}",Nature Photography,wrong
test2024-159.jpg,1,Street Photography,review,Street Photography,0.5469,Product Photography,0.4492,There is a store front with a red trash can in the dark.,yes,normal,,there is a store front with a red trash can in the dark,,"{""product_boost"": 0.12}",,correct
test2024-160.jpg,3,Music Photography,auto,Music Photography,0.9866,Street Photography,0.0095,There are two people that are playing guitar together in a room.,yes,normal,person; person,there are two people that are playing guitar together in a room,,"{""music_boost"": 0.12}",,correct
test2024-161.jpg,1,Music Photography,auto,Music Photography,0.9739,Portrait Photography,0.0175,There is a man that is playing a guitar in front of a microphone.,yes,under,person; person; person,there is a man that is playing a guitar in front of a microphone,,"{""music_boost"": 0.12}",,correct
test2024-162.jpg,1,Music Photography,title-inferred,Music Photography,0.4899,Portrait Photography,0.2562,There is a person holding a guitar in front of a crowd.,no,under,person,there is a person holding a guitar in front of a crowd,,"{""music_boost"": 0.12, ""portrait_boost"": 0.12, ""street_boost"": 0.12, ""title_fallback"": ""There is a person holding a guitar in front of a crowd.""}",,correct
test2024-163.jpg,3,Music Photography,auto,Music Photography,0.9604,Portrait Photography,0.0381,There is a man that is playing a guitar in the dark.,no,normal,person,there is a man that is playing a guitar in the dark,,"{""music_boost"": 0.12}",,correct
test2024-164.jpg,1,Street Photography,review,Street Photography,0.6509,Portrait Photography,0.2886,There is a man that is standing in front of a window.,yes,under,,there is a man that is standing in front of a window,,{},Music Photography,wrong
test2024-165.jpg,3,Music Photography,auto,Music Photography,0.9652,Street Photography,0.0288,There is a blurry photo of a man playing a guitar.,yes,normal,person; person; person; person,there is a blurry photo of a man playing a guitar,,"{""music_boost"": 0.12}",,correct
test2024-166.jpg,4,Music Photography,auto,Music Photography,0.9935,Portrait Photography,0.0038,There is a man that is playing a guitar in front of a microphone.,no,normal,person; person; boat,there is a man that is playing a guitar in front of a microphone,,"{""music_boost"": 0.12}",,correct
test2024-167.jpg,3,Music Photography,auto,Music Photography,0.9848,Portrait Photography,0.0131,There is a black and white photo of a man playing a guitar.,no,normal,person,there is a black and white photo of a man playing a guitar,,"{""music_boost"": 0.12}",,correct
test2024-168.jpg,1,Portrait Photography,review,Portrait Photography,0.6912,Street Photography,0.1873,Woman holding up a cell phone to take a picture of herself.,yes,under,person,woman holding up a cell phone to take a picture of herself,,{},Music Photography,wrong
test2024-169.jpg,4,Music Photography,auto,Music Photography,0.9906,Portrait Photography,0.0057,There is a man that is playing a guitar in front of a microphone.,no,normal,person; person,there is a man that is playing a guitar in front of a microphone,,"{""music_boost"": 0.12}",,correct
test2024-170.jpg,1,Music Photography,review,Music Photography,0.6923,Street Photography,0.1942,There is a man that has a tattoo on his chest.,yes,under,person; person,there is a man that has a tattoo on his chest,,{},,correct
test2024-171.jpg,2,Music Photography,auto,Music Photography,0.9982,Portrait Photography,0.0015,There is a man with a hat playing a guitar on stage.,yes,normal,person,there is a man with a hat playing a guitar on stage,,"{""music_boost"": 0.12, ""music_context_boost"": 0.06}",,correct
test2024-172.jpg,1,Music Photography,auto,Music Photography,0.9958,Portrait Photography,0.004,There is a man that is holding a microphone in his hand.,yes,under,person,there is a man that is holding a microphone in his hand,,"{""music_boost"": 0.12}",,correct
test2024-173.jpg,1,Music Photography,auto,Music Photography,0.9998,Portrait Photography,0.0002,Woman in purple and gold outfit singing into microphone on stage.,no,under,person,woman in purple and gold outfit singing into microphone on stage,,"{""music_boost"": 0.12, ""music_context_boost"": 0.06}",,correct
test2024-174.jpg,2,Portrait Photography,auto,Portrait Photography,0.9686,Street Photography,0.0191,There is a man in a red hoodie reading a book.,yes,normal,person,there is a man in a red hoodie reading a book,,{},,correct
test2024-175.jpg,1,Product Photography,review,Product Photography,0.5971,Portrait Photography,0.3785,There are two figurines sitting on a shelf in front of a tv.,yes,under,,there are two figurines sitting on a shelf in front of a tv,,{},Other Photography,wrong
test2024-176.jpg,3,Street Photography,auto,Street Photography,0.9521,Portrait Photography,0.0425,They are walking on the pavement with their skateboards together.,yes,normal,person; person,they are walking on the pavement with their skateboards together,,{},Portrait Photography,wrong
test2024-177.jpg,1,Street Photography,review,Street Photography,0.5867,Portrait Photography,0.2769,There is a black and white photo of a chair in a garage.,yes,under,,there is a black and white photo of a chair in a garage,,{},,correct
test2024-178.jpg,3,Street Photography,auto,Street Photography,0.9955,Nature Photography,0.0042,There is a black and white photo of a truck driving down the road.,no,normal,car,there is a black and white photo of a truck driving down the road,,"{""street_boost"": 0.24}",,correct
test2024-179.jpg,1,Product Photography,auto,Product Photography,0.9862,Music Photography,0.0066,There is a silver ring with a star design on it.,yes,under,,there is a silver ring with a star design on it,,{},,correct
test2024-180.jpg,1,Product Photography,auto,Product Photography,0.9864,Portrait Photography,0.0067,There is a silver ring with a cross on it on a table.,yes,under,,there is a silver ring with a cross on it on a table,,{},,correct
test2024-181.jpg,1,Portrait Photography,auto,Portrait Photography,0.9811,Product Photography,0.0187,There is a silver chain that is laying on a black surface.,yes,under,,there is a silver chain that is laying on a black surface,,"{""portrait_boost"": 0.12}",Product Photography,wrong
test2024-182.jpg,1,Portrait Photography,auto,Portrait Photography,0.9765,Product Photography,0.0232,There is a gold ring on a gold chain on a black surface.,yes,under,,there is a gold ring on a gold chain on a black surface,,"{""portrait_boost"": 0.12}",Product Photography,wrong
test2024-183.jpg,1,Product Photography,auto,Product Photography,0.9607,Portrait Photography,0.0259,There is a ring that is sitting on top of a table.,yes,under,,there is a ring that is sitting on top of a table,,{},,correct
test2024-184.jpg,1,Product Photography,auto,Product Photography,0.9987,Portrait Photography,0.0007,There is a bottle of alcohol and a ring on a table.,yes,under,,there is a bottle of alcohol and a ring on a table,,"{""product_boost"": 0.12}",,correct
test2024-185.jpg,2,Product Photography,review,Product Photography,0.501,Street Photography,0.499,Two cans of beer sitting on a ledge in front of a city.,no,normal,,two cans of beer sitting on a ledge in front of a city,,"{""product_boost"": 0.12, ""street_boost"": 0.12}",,correct
test2024-186.jpg,2,Product Photography,auto,Product Photography,0.9991,Street Photography,0.0004,Someone is holding a can of beer in their hand near a cactus.,yes,normal,toothbrush,someone is holding a can of beer in their hand near a cactus,,"{""product_boost"": 0.24}",,correct
test2024-187.jpg,1,Product Photography,review,Product Photography,0.5136,Portrait Photography,0.4858,There is a person holding a can of soda near a cactus.,yes,normal,,there is a person holding a can of soda near a cactus,,"{""product_boost"": 0.12, ""portrait_boost"": 0.12}",,correct
test2024-188.jpg,1,Product Photography,auto,Product Photography,1.0,Portrait Photography,0.0,There are two cans of beer sitting on a shelf.,yes,under,,there are two cans of beer sitting on a shelf,,"{""product_boost"": 0.12}",,correct
test2024-189.jpg,2,Product Photography,review,Product Photography,0.5005,Nature Photography,0.4995,Two cans of orange soda sitting on top of a lush green field.,no,normal,,two cans of orange soda sitting on top of a lush green field,,"{""nature_boost"": 0.12, ""product_boost"": 0.12}",,correct
test2024-190.jpg,1,Product Photography,auto,Product Photography,1.0,Nature Photography,0.0,There are two cans of soda sitting next to each other.,yes,normal,,there are two cans of soda sitting next to each other,,"{""product_boost"": 0.12}",,correct
test2024-191.jpg,1,Product Photography,auto,Product Photography,1.0,Nature Photography,0.0,There is a can of mango juice sitting on a table.,yes,normal,,there is a can of mango juice sitting on a table,,"{""product_boost"": 0.12}",,correct
test2024-192.jpg,2,Product Photography,auto,Product Photography,1.0,Street Photography,0.0,There is a can of beer and a pair of scissors on a table.,yes,normal,bottle,there is a can of beer and a pair of scissors on a table,,"{""product_boost"": 0.24}",,correct
test2024-193.jpg,1,Product Photography,auto,Product Photography,1.0,Street Photography,0.0,There is a close up of a bicycle handlebar with a can of soda.,no,under,,there is a close up of a bicycle handlebar with a can of soda,,"{""product_boost"": 0.12}",,correct
test2024-194.jpg,1,Product Photography,auto,Product Photography,0.9999,Nature Photography,0.0,Several cans of beer are lined up in a row on a table.,yes,normal,,several cans of beer are lined up in a row on a table,,"{""product_boost"": 0.12}",,correct
test2024-195.jpg,1,Product Photography,auto,Product Photography,0.9681,Street Photography,0.0122,There are three skateboards that are lined up on a table.,yes,normal,,there are three skateboards that are lined up on a table,,{},,correct
test2024-196.jpg,1,Product Photography,review,Product Photography,0.5018,Nature Photography,0.4982,Several cans of soda sitting on top of a lush green field.,no,under,,several cans of soda sitting on top of a lush green field,,"{""nature_boost"": 0.12, ""product_boost"": 0.12}",,correct
test2024-197.jpg,1,Product Photography,review,Product Photography,0.5005,Portrait Photography,0.4992,There is a person holding a can of soda in front of an oven.,yes,under,person,there is a person holding a can of soda in front of an oven,,"{""product_boost"": 0.12, ""portrait_boost"": 0.12}",,correct
test2024-198.jpg,2,Product Photography,auto,Product Photography,0.9992,Portrait Photography,0.0004,Someone holding a can of beer in their hand in a dark room.,yes,normal,person,someone holding a can of beer in their hand in a dark room,,"{""product_boost"": 0.12}",,correct
test2024-199.jpg,1,Product Photography,auto,Product Photography,1.0,Street Photography,0.0,Several cans of drinks are lined up on a shelf.,yes,normal,,several cans of drinks are lined up on a shelf,,"{""product_boost"": 0.12}",,correct
test2024-200.jpg,2,Product Photography,review,Product Photography,0.5009,Portrait Photography,0.499,There is a person holding a can of beer in a refrigerator.,yes,normal,person,there is a person holding a can of beer in a refrigerator,,"{""product_boost"": 0.12, ""portrait_boost"": 0.12}",,correct
test2024-201.jpg,3,Product Photography,auto,Product Photography,1.0,Music Photography,0.0,Three cans of marijuana are lined up on a shelf.,no,normal,book,three cans of marijuana are lined up on a shelf,,"{""product_boost"": 0.24}",,correct
test2024-202.jpg,2,Product Photography,auto,Product Photography,1.0,Music Photography,0.0,Several cans of beer are sitting on a bed of green grass.,no,normal,,several cans of beer are sitting on a bed of green grass,,"{""product_boost"": 0.12}",,correct
test2024-203.jpg,2,Product Photography,auto,Product Photography,1.0,Portrait Photography,0.0,Someone is holding a can of beer in their hand on a couch.,yes,normal,person,someone is holding a can of beer in their hand on a couch,,"{""product_boost"": 0.12}",,correct
test2024-204.jpg,3,Product Photography,auto,Product Photography,0.9993,Portrait Photography,0.0006,Smiling woman sitting at a table holding a can of soda.,yes,normal,person; person,smiling woman sitting at a table holding a can of soda,,"{""product_boost"": 0.12}",,correct
test2024-205.jpg,2,Product Photography,auto,Product Photography,1.0,Portrait Photography,0.0,Someone is holding two cans of beer in their hands.,no,normal,,someone is holding two cans of beer in their hands,,"{""product_boost"": 0.12}",,correct
test2024-206.jpg,2,Product Photography,auto,Product Photography,1.0,Music Photography,0.0,There is a can of orange juice next to some oranges.,yes,normal,orange,there is a can of orange juice next to some oranges,,"{""product_boost"": 0.24}",,correct
test2024-207.jpg,3,Product Photography,review,Product Photography,0.6679,Portrait Photography,0.3321,There is a can of orange juice being held by a person.,yes,normal,orange; orange; orange; orange,there is a can of orange juice being held by a person,,"{""product_boost"": 0.24, ""portrait_boost"": 0.12}",,correct
test2024-208.jpg,2,Product Photography,auto,Product Photography,1.0,Street Photography,0.0,Someone is holding a can of soda in front of a brick wall.,yes,normal,person,someone is holding a can of soda in front of a brick wall,,"{""product_boost"": 0.12}",,correct
test2024-209.jpg,3,Product Photography,auto,Product Photography,0.9925,Street Photography,0.0049,There are two people sitting on a bench and one is holding a can.,yes,normal,person; person,there are two people sitting on a bench and one is holding a can,,"{""product_boost"": 0.12}",,correct
test2024-210.jpg,2,Product Photography,auto,Product Photography,0.9992,Street Photography,0.0005,There is a man and a woman sitting next to each other holding a can of beer.,yes,normal,person,there is a man and a woman sitting next to each other holding a can of beer,,"{""product_boost"": 0.12}",,correct
test2024-211.jpg,4,Product Photography,auto,Product Photography,0.999,Street Photography,0.0007,There is a man sitting on a bench holding a can of soda.,no,normal,person; person,there is a man sitting on a bench holding a can of soda,,"{""product_boost"": 0.12}",,correct
test2024-212.jpg,3,Street Photography,review,Street Photography,0.5008,Product Photography,0.4985,Someone is holding a can of beer in their hand on the sidewalk.,no,normal,person,someone is holding a can of beer in their hand on the sidewalk,,"{""product_boost"": 0.12, ""street_boost"": 0.12}",Product Photography,wrong
test2024-213.jpg,3,Product Photography,auto,Product Photography,0.9945,Street Photography,0.0042,There are two people holding a can of beer and laughing.,yes,normal,person; person,there are two people holding a can of beer and laughing,,"{""product_boost"": 0.12}",,correct
test2024-214.jpg,4,Product Photography,auto,Product Photography,0.9738,Street Photography,0.0255,There are two cans of soda sitting on a ledge.,no,normal,person; person,there are two cans of soda sitting on a ledge,,"{""product_boost"": 0.12}",,correct
test2024-215.jpg,3,Street Photography,review,Street Photography,0.5001,Product Photography,0.4998,Someone holding two cans of beer in their hands on a sidewalk.,yes,normal,person; person,someone holding two cans of beer in their hands on a sidewalk,,"{""product_boost"": 0.12, ""street_boost"": 0.12}",Product Photography,wrong
test2024-216.jpg,1,Product Photography,auto,Product Photography,0.998,Music Photography,0.0016,There is a close up of a sound board with a laptop in the background.,yes,under,bottle,there is a close up of a sound board with a laptop in the background,,"{""product_boost"": 0.12}",Music Photography,wrong
test2024-217.jpg,1,Music Photography,auto,Music Photography,0.998,Product Photography,0.0017,There is a close up of a keyboard and some microphones.,yes,normal,,there is a close up of a keyboard and some microphones,,"{""music_boost"": 0.12}",,correct
test2024-218.jpg,4,Nature Photography,auto,Nature Photography,0.9887,Portrait Photography,0.011,There is a man and a woman holding hands in a field.,no,normal,person; person,there is a man and a woman holding hands in a field,,"{""nature_boost"": 0.12}",Wedding Photography,wrong
test2024-219.jpg,3,Nature Photography,auto,Nature Photography,0.9186,Portrait Photography,0.0807,Bride and groom looking at each other in a forest setting.,yes,normal,person; person,bride and groom looking at each other in a forest setting,,"{""nature_boost"": 0.12}",Wedding Photography,wrong
test2024-220.jpg,3,Product Photography,auto,Product Photography,0.9973,Portrait Photography,0.0022,There is a man and a woman standing next to a car.,yes,normal,person; person; dining table,there is a man and a woman standing next to a car,,"{""product_boost"": 0.12}",Wedding Photography,wrong
test2024-221.jpg,2,Street Photography,auto,Street Photography,0.9997,Portrait Photography,0.0002,There is a bride sitting in a red sports car with a bouquet.,yes,normal,truck,there is a bride sitting in a red sports car with a bouquet,,"{""street_boost"": 0.12}",Wedding Photography,wrong
test2024-222.jpg,2,Portrait Photography,review,Portrait Photography,0.5494,Street Photography,0.1974,There is a man and a woman sitting in a red convertible car.,yes,normal,person,there is a man and a woman sitting in a red convertible car,,{},Wedding Photography,wrong
test2024-223.jpg,2,Portrait Photography,auto,Portrait Photography,0.8247,Street Photography,0.1394,There is a man and a woman kissing in a car.,yes,normal,person,there is a man and a woman kissing in a car,,{},Wedding Photography,wrong
test2024-224.jpg,2,Nature Photography,auto,Nature Photography,0.9925,Portrait Photography,0.0064,Bride and groom kissing in the back of a red convertible car.,yes,normal,dog,bride and groom kissing in the back of a red convertible car,,"{""nature_boost"": 0.12}",Wedding Photography,wrong
test2024-225.jpg,4,Portrait Photography,auto,Portrait Photography,0.9075,Nature Photography,0.0566,There is a man and a woman posing for a picture with a dog.,no,normal,dog; person; person,there is a man and a woman posing for a picture with a dog,,{},Wedding Photography,wrong
test2024-226.jpg,3,Portrait Photography,auto,Portrait Photography,0.9023,Nature Photography,0.064,There is a man and woman posing with a dog in the woods.,yes,normal,person; dog; person,there is a man and woman posing with a dog in the woods,,{},Wedding Photography,wrong
test2024-227.jpg,4,Portrait Photography,auto,Portrait Photography,0.8892,Nature Photography,0.0723,There is a man and a woman sitting next to a dog.,no,normal,person; dog; person,there is a man and a woman sitting next to a dog,,{},Wedding Photography,wrong
test2024-228.jpg,3,Portrait Photography,auto,Portrait Photography,0.841,Street Photography,0.1198,There is a man and a woman walking a dog on a leash.,yes,normal,person; person,there is a man and a woman walking a dog on a leash,,{},Wedding Photography,wrong
test2024-229.jpg,3,Portrait Photography,auto,Portrait Photography,0.9834,Street Photography,0.0057,There is a man and a woman that are smiling together.,yes,normal,person; person,there is a man and a woman that are smiling together,,{},Wedding Photography,wrong
test2024-230.jpg,1,Portrait Photography,auto,Portrait Photography,0.9276,Street Photography,0.0459,There are two people holding hands with a veil over their shoulders.,yes,normal,,there are two people holding hands with a veil over their shoulders,,{},Wedding Photography,wrong
test2024-231.jpg,4,Portrait Photography,review,Portrait Photography,0.7382,Street Photography,0.1181,There are many people and a dog posing for a picture.,no,normal,person; person; person; person; person; person; person; person; person; person; person; person; person; tie,there are many people and a dog posing for a picture,,{},Wedding Photography,wrong
test2024-232.jpg,4,Portrait Photography,auto,Portrait Photography,0.8593,Street Photography,0.1046,Bride and groom posing with their family in front of a stone wall.,no,normal,person; person; person; person; person; person; tie,bride and groom posing with their family in front of a stone wall,,{},Wedding Photography,wrong
test2024-233.jpg,4,Portrait Photography,review,Portrait Photography,0.7911,Street Photography,0.1506,Bride and groomsmen standing in front of a group of people.,no,normal,person; person; person; person; person; person; tie,bride and groomsmen standing in front of a group of people,,{},Wedding Photography,wrong
test2024-234.jpg,4,Portrait Photography,review,Portrait Photography,0.5679,Music Photography,0.3025,There are three men and a dog posing for a picture.,no,normal,person; person; person; dog; person; tie,there are three men and a dog posing for a picture,,{},Wedding Photography,wrong
test2024-235.jpg,4,Portrait Photography,review,Portrait Photography,0.7468,Street Photography,0.1883,Bride and grooms holding hands with a dog in front of their wedding party.,no,normal,person; person; person; person; person; person; person; person,bride and grooms holding hands with a dog in front of their wedding party,,{},Wedding Photography,wrong
test2024-236.jpg,4,Music Photography,review,Music Photography,0.5587,Portrait Photography,0.3686,There is a group of men in suits and ties posing for a picture.,no,normal,person; person; person; person; person; person; dog; tie; tie,there is a group of men in suits and ties posing for a picture,,{},Wedding Photography,wrong
test2024-237.jpg,4,Portrait Photography,auto,Portrait Photography,0.8093,Street Photography,0.1421,There are a lot of women that are standing together in dresses.,no,normal,person; person; person; person; person; person; person,there are a lot of women that are standing together in dresses,,{},Wedding Photography,wrong
test2024-238.jpg,4,Nature Photography,auto,Nature Photography,0.9581,Portrait Photography,0.0352,There are two women standing next to each other in a field.,no,normal,person; person,there are two women standing next to each other in a field,,"{""nature_boost"": 0.12}",Wedding Photography,wrong
test2024-239.jpg,3,Portrait Photography,auto,Portrait Photography,0.862,Music Photography,0.083,There are two men in suits standing next to each other.,yes,normal,person; person; tie; tie,there are two men in suits standing next to each other,,{},Wedding Photography,wrong
test2024-240.jpg,4,Nature Photography,auto,Nature Photography,0.9901,Portrait Photography,0.0058,Bride and groom walking with dog in field with wedding party.,no,normal,person; person; person; person; dog; chair,bride and groom walking with dog in field with wedding party,,"{""nature_boost"": 0.12}",Wedding Photography,wrong
test2024-241.jpg,4,Nature Photography,auto,Nature Photography,0.9917,Portrait Photography,0.0081,Bride and groom sitting on a bench in a park with trees.,no,normal,person; person; person,bride and groom sitting on a bench in a park with trees,,"{""nature_boost"": 0.12}",Wedding Photography,wrong
test2024-242.jpg,3,Portrait Photography,review,Portrait Photography,0.7689,Music Photography,0.1434,There is a man in a suit and tie giving a speech.,yes,normal,tie; person; person,there is a man in a suit and tie giving a speech,,{},Wedding Photography,wrong
test2024-243.jpg,2,Music Photography,auto,Music Photography,0.9944,Portrait Photography,0.0054,There is a woman that is holding a microphone in her hand.,yes,normal,person,there is a woman that is holding a microphone in her hand,,"{""music_boost"": 0.12}",Wedding Photography,wrong
test2024-244.jpg,2,Product Photography,review,Product Photography,0.6667,Nature Photography,0.3332,There is a glass jar with some flowers in it on a plate.,yes,normal,pizza,there is a glass jar with some flowers in it on a plate,,"{""nature_boost"": 0.12, ""product_boost"": 0.24}",Wedding Photography,wrong
test2024-245.jpg,4,Portrait Photography,auto,Portrait Photography,0.8468,Street Photography,0.0809,There is a woman looking at a picture on a mirror.,no,normal,person; person; person,there is a woman looking at a picture on a mirror,,{},Wedding Photography,wrong
